clip,sampleIndex,timeUtc,latitude,longitude,speed,speedUnits,fixStatus,accelX,accelY,accelZ,accelUnits,gyroX,gyroY,gyroZ,gyroUnits
GX020003.MP4,2040,2026-07-13T11:16:26.699000+00:00,40.8125909,-96.7068058,1.4364,km/h,3D,-9.8459,0.1757,-1.4462,m/s^2,-0.00586,0.00325,-0.00309,rad/s
GX020003.MP4,2041,2026-07-13T11:16:26.799000+00:00,40.812591,-96.7068061,1.0908,km/h,3D,-8.8465,0.1083,-1.4886,m/s^2,-0.00389,0.00208,-0.00133,rad/s
GX020003.MP4,2042,2026-07-13T11:16:26.899000+00:00,40.8125909,-96.7068065,1.0404,km/h,3D,-9.8143,0.1399,-1.645,m/s^2,-0.00695,0.00353,0.00106,rad/s
GX020003.MP4,2043,2026-07-13T11:16:27+00:00,40.8125909,-96.7068066,0.4176,km/h,3D,-9.7875,0.1746,-2.167,m/s^2,-0.00953,0.00745,0.00192,rad/s
GX020003.MP4,2044,2026-07-13T11:16:27.099000+00:00,40.8125908,-96.7068066,0.1116,km/h,3D,-9.6231,0.1375,-2.8709,m/s^2,-0.00815,0.02306,0.00261,rad/s
GX020003.MP4,2045,2026-07-13T11:16:27.199000+00:00,40.8125907,-96.7068065,0.3384,km/h,3D,-9.3814,0.152,-2.8741,m/s^2,-0.00575,0.03914,0.00122,rad/s
GX020003.MP4,2046,2026-07-13T11:16:27.299000+00:00,40.8125908,-96.7068066,0.2592,km/h,3D,-9.3317,0.1426,-2.6614,m/s^2,-0.0042,0.02079,-0.00067,rad/s
GX020003.MP4,2047,2026-07-13T11:16:27.399000+00:00,40.8125908,-96.7068066,0.2664,km/h,3D,-9.5373,0.1484,-2.7078,m/s^2,-0.00751,-0.01358,-5e-05,rad/s
GX020003.MP4,2048,2026-07-13T11:16:27.499000+00:00,40.8125909,-96.7068068,0.1548,km/h,3D,-9.6362,0.1731,-2.5998,m/s^2,-0.00884,-0.01853,-0.00208,rad/s
GX020003.MP4,2049,2026-07-13T11:16:27.599000+00:00,40.812591,-96.7068068,0.1836,km/h,3D,-9.6349,0.1278,-2.3098,m/s^2,-0.0057,-0.00618,-0.00373,rad/s
GX020003.MP4,2050,2026-07-13T11:16:27.699000+00:00,40.8125912,-96.706807,0.306,km/h,3D,-9.6441,0.0695,-2.3537,m/s^2,-0.00415,0.00149,-0.00096,rad/s
GX020003.MP4,2051,2026-07-13T11:16:27.799000+00:00,40.8125914,-96.7068071,0.3708,km/h,3D,-8.5859,0.0926,-2.61,m/s^2,-0.00841,0.00667,0.00022,rad/s
GX020003.MP4,2052,2026-07-13T11:16:27.899000+00:00,40.8125915,-96.7068071,0.3096,km/h,3D,-9.5231,0.1737,-2.6671,m/s^2,-0.00868,0.01081,0.00229,rad/s
GX020003.MP4,2053,2026-07-13T11:16:28+00:00,40.8125918,-96.7068072,0.1008,km/h,3D,-9.5264,0.1671,-2.6167,m/s^2,-0.00575,0.00607,0.00288,rad/s
GX020003.MP4,2054,2026-07-13T11:16:28.099000+00:00,40.8125921,-96.7068074,0.1476,km/h,3D,-9.6125,0.1454,-2.5853,m/s^2,-0.00644,-0.00357,-0.00069,rad/s
GX020003.MP4,2055,2026-07-13T11:16:28.199000+00:00,40.8125923,-96.7068076,0.234,km/h,3D,-9.606,0.1779,-2.5267,m/s^2,-0.0088,-0.00303,-0.0014,rad/s
GX020003.MP4,2056,2026-07-13T11:16:28.299000+00:00,40.8125924,-96.7068076,0.0576,km/h,3D,-9.5744,0.1078,-2.5001,m/s^2,-0.00596,0.00016,-0.00224,rad/s
GX020003.MP4,2057,2026-07-13T11:16:28.399000+00:00,40.8125926,-96.7068077,0.1152,km/h,3D,-9.5707,0.0594,-2.5446,m/s^2,-0.00485,0.00176,-0.00122,rad/s
GX020003.MP4,2058,2026-07-13T11:16:28.499000+00:00,40.8125928,-96.7068078,0.18,km/h,3D,-9.5711,0.144,-2.5866,m/s^2,-0.0082,0.00256,0.00112,rad/s
GX020003.MP4,2059,2026-07-13T11:16:28.599000+00:00,40.8125929,-96.7068079,0.1008,km/h,3D,-9.5777,0.1707,-2.576,m/s^2,-0.00807,0.00247,0.0005,rad/s
GX020003.MP4,2060,2026-07-13T11:16:28.699000+00:00,40.812593,-96.706808,0.1116,km/h,3D,-9.5841,0.1486,-2.5642,m/s^2,-0.00564,0.00059,0.00043,rad/s
GX020003.MP4,2061,2026-07-13T11:16:28.799000+00:00,40.8125931,-96.706808,0.198,km/h,3D,-8.6273,0.1269,-2.5439,m/s^2,-0.00724,0.00091,-0.00154,rad/s
GX020003.MP4,2062,2026-07-13T11:16:28.899000+00:00,40.8125932,-96.7068081,0.1728,km/h,3D,-9.5773,0.1373,-2.5445,m/s^2,-0.00623,0.00091,-0.00101,rad/s
GX020003.MP4,2063,2026-07-13T11:16:29+00:00,40.8125932,-96.7068083,0.2916,km/h,3D,-9.5725,0.1073,-2.5609,m/s^2,-0.00572,0.00179,-6e-05,rad/s
GX020003.MP4,2064,2026-07-13T11:16:29.099000+00:00,40.8125933,-96.7068082,0.198,km/h,3D,-9.5771,0.1277,-2.5631,m/s^2,-0.00634,0.00149,0.0008,rad/s
GX020003.MP4,2065,2026-07-13T11:16:29.199000+00:00,40.8125933,-96.7068083,0.1548,km/h,3D,-9.5774,0.1725,-2.5579,m/s^2,-0.00799,0.00096,-5e-05,rad/s
GX020003.MP4,2066,2026-07-13T11:16:29.299000+00:00,40.8125935,-96.7068084,0.2304,km/h,3D,-9.5827,0.1404,-2.5553,m/s^2,-0.0066,0.00128,-0.00043,rad/s
GX020003.MP4,2067,2026-07-13T11:16:29.399000+00:00,40.8125938,-96.7068084,0.0864,km/h,3D,-9.5751,0.1125,-2.5501,m/s^2,-0.00617,0.00174,-0.00112,rad/s
GX020003.MP4,2068,2026-07-13T11:16:29.499000+00:00,40.8125939,-96.7068085,0.1008,km/h,3D,-9.5776,0.1283,-2.5598,m/s^2,-0.0074,0.00186,-0.00027,rad/s
GX020003.MP4,2069,2026-07-13T11:16:29.599000+00:00,40.8125941,-96.7068086,0.2016,km/h,3D,-9.5806,0.1405,-2.5643,m/s^2,-0.00698,0.00122,-0.0,rad/s
GX020003.MP4,2070,2026-07-13T11:16:29.699000+00:00,40.8125941,-96.7068086,0.1332,km/h,3D,-9.5805,0.1456,-2.5499,m/s^2,-0.00618,0.00138,0.00027,rad/s
GX020003.MP4,2071,2026-07-13T11:16:29.799000+00:00,40.8125942,-96.7068086,0.126,km/h,3D,-8.6145,0.1469,-2.5586,m/s^2,-0.00723,0.00146,-0.00067,rad/s
GX020003.MP4,2072,2026-07-13T11:16:29.899000+00:00,40.8125942,-96.7068088,0.306,km/h,3D,-9.5725,0.1392,-2.5583,m/s^2,-0.00618,0.00122,-0.00059,rad/s
GX020003.MP4,2073,2026-07-13T11:16:30+00:00,40.8125943,-96.7068087,0.2088,km/h,3D,-9.5723,0.1323,-2.5567,m/s^2,-0.0066,0.0017,-0.00069,rad/s
GX020003.MP4,2074,2026-07-13T11:16:30.099000+00:00,40.8125944,-96.7068089,0.2556,km/h,3D,-9.5727,0.1236,-2.5488,m/s^2,-0.00714,0.00117,-0.00027,rad/s
GX020003.MP4,2075,2026-07-13T11:16:30.199000+00:00,40.8125944,-96.7068088,0.2052,km/h,3D,-9.5239,0.1242,-2.8709,m/s^2,-0.00756,0.00192,-0.00037,rad/s
GX020003.MP4,2076,2026-07-13T11:16:30.299000+00:00,40.8125944,-96.706809,0.2952,km/h,3D,-9.4354,0.088,-3.0434,m/s^2,-0.00661,0.01407,-0.00034,rad/s
GX020003.MP4,2077,2026-07-13T11:16:30.399000+00:00,40.8125945,-96.706809,0.1332,km/h,3D,-9.3965,0.1122,-3.1728,m/s^2,-0.0066,0.01203,0.00128,rad/s
GX020003.MP4,2078,2026-07-13T11:16:30.499000+00:00,40.8125946,-96.706809,0.1656,km/h,3D,-9.4661,0.0986,-3.1348,m/s^2,-0.00602,0.00618,-0.00011,rad/s
GX020003.MP4,2079,2026-07-13T11:16:30.599000+00:00,40.8125946,-96.7068092,0.4572,km/h,3D,-9.5104,0.1279,-3.1368,m/s^2,-0.00756,-0.00181,0.00122,rad/s
GX020003.MP4,2080,2026-07-13T11:16:30.699000+00:00,40.8125946,-96.7068095,0.9324,km/h,3D,-9.4501,0.1385,-3.0633,m/s^2,-0.00773,-0.00342,-0.00062,rad/s
GX020003.MP4,2081,2026-07-13T11:16:30.799000+00:00,40.8125946,-96.7068097,0.8244,km/h,3D,-8.4706,0.1022,-3.0567,m/s^2,-0.00703,-0.00117,-0.00144,rad/s
GX020003.MP4,2082,2026-07-13T11:16:30.899000+00:00,40.8125947,-96.7068101,1.0656,km/h,3D,-9.4258,0.0733,-3.0909,m/s^2,-0.00575,0.00362,-0.00021,rad/s
GX020003.MP4,2083,2026-07-13T11:16:31+00:00,40.8125947,-96.7068106,1.3356,km/h,3D,-9.4694,0.076,-3.1435,m/s^2,-0.00714,0.0058,0.00037,rad/s
GX020003.MP4,2084,2026-07-13T11:16:31.099000+00:00,40.8125949,-96.7068111,1.2168,km/h,3D,-9.467,0.1296,-3.2727,m/s^2,-0.00745,0.00577,0.00224,rad/s
GX020003.MP4,2085,2026-07-13T11:16:31.199000+00:00,40.8125952,-96.7068118,1.7928,km/h,3D,-9.4428,0.1644,-3.5692,m/s^2,-0.00692,0.00692,-0.00037,rad/s
GX020003.MP4,2086,2026-07-13T11:16:31.299000+00:00,40.8125955,-96.7068125,1.9872,km/h,3D,-9.3494,0.1152,-3.939,m/s^2,-0.00453,0.01214,-0.00485,rad/s
GX020003.MP4,2087,2026-07-13T11:16:31.399000+00:00,40.8125956,-96.7068133,2.1168,km/h,3D,-9.1906,0.0442,-4.3586,m/s^2,-0.00357,0.02183,-0.00687,rad/s
GX020003.MP4,2088,2026-07-13T11:16:31.499000+00:00,40.8125957,-96.7068144,3.0996,km/h,3D,-8.9725,-0.0356,-4.6215,m/s^2,-0.00319,0.02505,-0.00729,rad/s
GX020003.MP4,2089,2026-07-13T11:16:31.599000+00:00,40.8125957,-96.7068153,2.808,km/h,3D,-8.8288,-0.0281,-4.6716,m/s^2,-0.00463,0.0197,-0.00474,rad/s
GX020003.MP4,2090,2026-07-13T11:16:31.699000+00:00,40.8125956,-96.7068169,4.3236,km/h,3D,-8.8454,-0.0066,-4.6092,m/s^2,-0.00495,0.00511,-0.00053,rad/s
GX020003.MP4,2091,2026-07-13T11:16:31.799000+00:00,40.8125958,-96.7068184,4.7556,km/h,3D,-8.0584,0.0173,-4.4859,m/s^2,-0.00394,-0.00905,0.0,rad/s
GX020003.MP4,2092,2026-07-13T11:16:31.899000+00:00,40.8125956,-96.7068204,5.418,km/h,3D,-9.059,0.1118,-4.3496,m/s^2,-0.0051,-0.01093,-0.00084,rad/s
GX020003.MP4,2093,2026-07-13T11:16:32+00:00,40.8125958,-96.7068224,6.3072,km/h,3D,-9.2408,0.1197,-4.2456,m/s^2,-0.00415,-0.00969,-0.00548,rad/s
GX020003.MP4,2094,2026-07-13T11:16:32.099000+00:00,40.8125961,-96.7068245,6.4008,km/h,3D,-9.3427,-0.0084,-4.1796,m/s^2,0.00144,-0.00495,-0.00144,rad/s
GX020003.MP4,2095,2026-07-13T11:16:32.199000+00:00,40.8125962,-96.7068271,7.4196,km/h,3D,-9.2199,0.0492,-4.1435,m/s^2,0.00469,-0.00389,0.00548,rad/s
GX020003.MP4,2096,2026-07-13T11:16:32.299000+00:00,40.8125965,-96.7068298,7.8552,km/h,3D,-9.1284,0.202,-4.0924,m/s^2,0.00708,-0.00357,0.0098,rad/s
GX020003.MP4,2097,2026-07-13T11:16:32.399000+00:00,40.8125965,-96.7068328,8.4168,km/h,3D,-9.1171,0.2953,-4.0134,m/s^2,0.01082,-0.00196,0.01228,rad/s
GX020003.MP4,2098,2026-07-13T11:16:32.499000+00:00,40.8125969,-96.7068359,9.1728,km/h,3D,-9.1487,0.0677,-4.021,m/s^2,0.02151,-0.0033,0.01704,rad/s
GX020003.MP4,2099,2026-07-13T11:16:32.599000+00:00,40.812597,-96.7068392,9.63,km/h,3D,-9.1961,0.0814,-3.9315,m/s^2,0.02966,-0.00958,0.03211,rad/s
GX020003.MP4,2100,2026-07-13T11:16:32.699000+00:00,40.8125973,-96.7068427,10.278,km/h,3D,-9.2936,0.4948,-3.8865,m/s^2,0.02774,-0.01001,0.05325,rad/s
GX020003.MP4,2101,2026-07-13T11:16:32.799000+00:00,40.8125976,-96.7068462,10.4832,km/h,3D,-8.3526,0.9291,-3.7374,m/s^2,0.0361,-0.01155,0.04826,rad/s
GX020003.MP4,2102,2026-07-13T11:16:32.899000+00:00,40.8125978,-96.7068499,10.854,km/h,3D,-9.2323,1.2037,-3.5956,m/s^2,0.036,0.03845,5e-05,rad/s
GX020003.MP4,2103,2026-07-13T11:16:33+00:00,40.8125983,-96.7068538,11.7936,km/h,3D,-9.3715,1.0177,-3.3972,m/s^2,0.01581,0.08206,-0.00714,rad/s
GX020003.MP4,2104,2026-07-13T11:16:33.099000+00:00,40.8125987,-96.7068578,12.096,km/h,3D,-9.5016,0.6591,-3.4511,m/s^2,0.00969,0.09782,0.00506,rad/s
GX020003.MP4,2105,2026-07-13T11:16:33.199000+00:00,40.8125993,-96.7068618,11.8152,km/h,3D,-9.5215,0.6349,-3.3594,m/s^2,0.02455,0.11014,0.0111,rad/s
GX020003.MP4,2106,2026-07-13T11:16:33.299000+00:00,40.8125998,-96.7068659,12.2364,km/h,3D,-9.4686,0.7741,-3.3442,m/s^2,0.04318,0.12119,0.01187,rad/s
GX020003.MP4,2107,2026-07-13T11:16:33.399000+00:00,40.8126003,-96.7068701,12.8412,km/h,3D,-9.3441,1.2191,-3.2471,m/s^2,0.07199,0.13754,0.01321,rad/s
GX020003.MP4,2108,2026-07-13T11:16:33.499000+00:00,40.8126008,-96.7068743,12.9384,km/h,3D,-9.2163,1.3032,-3.3083,m/s^2,0.07311,0.1606,0.01539,rad/s
GX020003.MP4,2109,2026-07-13T11:16:33.599000+00:00,40.8126014,-96.7068787,13.6548,km/h,3D,-9.0556,1.5525,-3.3746,m/s^2,0.08587,0.17729,0.00835,rad/s
GX020003.MP4,2110,2026-07-13T11:16:33.699000+00:00,40.8126022,-96.7068834,14.4,km/h,3D,-9.2004,1.7707,-3.2291,m/s^2,0.08557,0.19132,-0.00666,rad/s
GX020003.MP4,2111,2026-07-13T11:16:33.799000+00:00,40.812603,-96.706888,14.4,km/h,3D,-8.6373,2.0233,-3.1165,m/s^2,0.07886,0.20799,-0.01368,rad/s
GX020003.MP4,2112,2026-07-13T11:16:33.899000+00:00,40.812604,-96.7068923,14.1228,km/h,3D,-9.7976,1.8669,-3.0371,m/s^2,0.00772,0.09846,0.18158,rad/s
GX020003.MP4,2113,2026-07-13T11:16:34+00:00,40.8126052,-96.706897,14.8392,km/h,3D,-9.7843,1.4808,-2.923,m/s^2,-0.00695,0.06435,0.26389,rad/s
GX020003.MP4,2114,2026-07-13T11:16:34.099000+00:00,40.8126065,-96.7069015,15.3252,km/h,3D,-9.4564,1.7699,-2.8953,m/s^2,0.00064,0.09164,0.2647,rad/s
GX020003.MP4,2115,2026-07-13T11:16:34.199000+00:00,40.8126078,-96.7069061,14.9976,km/h,3D,-9.0706,2.2282,-2.7376,m/s^2,-0.00064,0.08307,0.27045,rad/s
GX020003.MP4,2116,2026-07-13T11:16:34.299000+00:00,40.8126092,-96.7069106,15.1812,km/h,3D,-9.1138,2.2534,-2.6751,m/s^2,-0.00644,0.07311,0.29915,rad/s
GX020003.MP4,2117,2026-07-13T11:16:34.399000+00:00,40.8126108,-96.7069151,15.2712,km/h,3D,-9.1971,1.8624,-2.8971,m/s^2,-0.00151,0.08155,0.32184,rad/s
GX020003.MP4,2118,2026-07-13T11:16:34.499000+00:00,40.8126125,-96.7069194,14.9148,km/h,3D,-9.3905,2.4161,-3.1959,m/s^2,-0.00181,0.10426,0.32529,rad/s
GX020003.MP4,2119,2026-07-13T11:16:34.599000+00:00,40.8126145,-96.7069238,15.2136,km/h,3D,-9.402,3.0421,-3.2571,m/s^2,-0.02039,0.0697,0.33536,rad/s
GX020003.MP4,2120,2026-07-13T11:16:34.699000+00:00,40.8126165,-96.7069284,16.038,km/h,3D,-10.1918,2.0448,-2.8603,m/s^2,-0.03445,0.02913,0.36715,rad/s
GX020003.MP4,2121,2026-07-13T11:16:34.799000+00:00,40.8126187,-96.7069325,15.6744,km/h,3D,-8.9563,2.4491,-2.7594,m/s^2,-0.02604,0.0688,0.38062,rad/s
GX020003.MP4,2122,2026-07-13T11:16:34.899000+00:00,40.8126211,-96.7069368,16.4232,km/h,3D,-9.6047,1.311,-2.5338,m/s^2,0.28474,0.01334,0.15033,rad/s
GX020003.MP4,2123,2026-07-13T11:16:35+00:00,40.8126237,-96.7069411,16.3656,km/h,3D,-9.5465,2.7505,-2.5814,m/s^2,0.37098,0.04121,0.15394,rad/s
GX020003.MP4,2124,2026-07-13T11:16:35.099000+00:00,40.8126265,-96.7069449,16.6392,km/h,3D,-8.6012,2.8164,-2.7339,m/s^2,0.39862,0.07508,0.12545,rad/s
GX020003.MP4,2125,2026-07-13T11:16:35.199000+00:00,40.8126294,-96.7069487,16.0344,km/h,3D,-8.7512,3.4077,-3.3206,m/s^2,0.418,0.06022,0.09228,rad/s
GX020003.MP4,2126,2026-07-13T11:16:35.299000+00:00,40.8126327,-96.7069526,17.1576,km/h,3D,-9.5046,3.2286,-3.105,m/s^2,0.42442,0.00527,0.02556,rad/s
GX020003.MP4,2127,2026-07-13T11:16:35.399000+00:00,40.8126358,-96.7069561,16.6248,km/h,3D,-9.9465,1.546,-3.1477,m/s^2,0.42173,-0.01241,0.00809,rad/s
GX020003.MP4,2128,2026-07-13T11:16:35.499000+00:00,40.8126396,-96.7069596,17.6364,km/h,3D,-9.654,0.5767,-2.9416,m/s^2,0.40495,-0.01581,0.09132,rad/s
GX020003.MP4,2129,2026-07-13T11:16:35.599000+00:00,40.8126434,-96.706963,17.8272,km/h,3D,-9.9761,1.9145,-3.1942,m/s^2,0.40841,-0.02982,0.15543,rad/s
GX020003.MP4,2130,2026-07-13T11:16:35.699000+00:00,40.812647,-96.7069663,17.5176,km/h,3D,-9.3602,2.6807,-2.7609,m/s^2,0.40351,-0.03363,0.16473,rad/s
GX020003.MP4,2131,2026-07-13T11:16:35.799000+00:00,40.8126508,-96.7069695,18.18,km/h,3D,-7.8638,3.7368,-2.8683,m/s^2,0.38781,-0.00852,0.14084,rad/s
GX020003.MP4,2132,2026-07-13T11:16:35.899000+00:00,40.8126548,-96.7069722,17.8992,km/h,3D,-9.2462,3.042,-2.86,m/s^2,0.1369,0.31353,0.02135,rad/s
GX020003.MP4,2133,2026-07-13T11:16:36+00:00,40.8126586,-96.706975,17.4852,km/h,3D,-9.974,1.5807,-2.8614,m/s^2,0.03845,0.43621,0.02412,rad/s
GX020003.MP4,2134,2026-07-13T11:16:36.099000+00:00,40.8126628,-96.7069788,18.7236,km/h,3D,-9.2871,2.2408,-3.4088,m/s^2,0.1116,0.43103,0.03587,rad/s
GX020003.MP4,2135,2026-07-13T11:16:36.199000+00:00,40.8126667,-96.7069813,17.5896,km/h,3D,-9.4882,2.0131,-3.4116,m/s^2,0.10288,0.41805,0.01182,rad/s
GX020003.MP4,2136,2026-07-13T11:16:36.299000+00:00,40.8126711,-96.7069828,18.1764,km/h,3D,-9.1394,1.9802,-3.2688,m/s^2,0.14531,0.37471,-0.01603,rad/s
GX020003.MP4,2137,2026-07-13T11:16:36.399000+00:00,40.8126758,-96.7069843,18.5904,km/h,3D,-9.4239,2.9227,-3.0143,m/s^2,0.14073,0.37002,-0.02705,rad/s
GX020003.MP4,2138,2026-07-13T11:16:36.499000+00:00,40.8126802,-96.7069868,19.08,km/h,3D,-9.2576,2.3619,-2.9628,m/s^2,0.08172,0.39314,-0.0213,rad/s
GX020003.MP4,2139,2026-07-13T11:16:36.599000+00:00,40.8126848,-96.7069883,19.1628,km/h,3D,-9.1734,2.815,-3.0728,m/s^2,0.08477,0.38871,-0.02497,rad/s
GX020003.MP4,2140,2026-07-13T11:16:36.699000+00:00,40.8126895,-96.7069893,19.4652,km/h,3D,-9.4312,2.0902,-2.9986,m/s^2,0.03051,0.38094,-0.02561,rad/s
GX020003.MP4,2141,2026-07-13T11:16:36.799000+00:00,40.8126943,-96.7069903,19.6632,km/h,3D,-8.486,1.2162,-3.0529,m/s^2,0.01438,0.3648,-0.01842,rad/s
GX020003.MP4,2142,2026-07-13T11:16:36.899000+00:00,40.8126993,-96.7069907,20.2536,km/h,3D,-9.8349,0.4333,-3.1727,m/s^2,0.00471,0.10924,0.24068,rad/s
GX020003.MP4,2143,2026-07-13T11:16:37+00:00,40.8127041,-96.7069918,20.0808,km/h,3D,-9.2632,0.8344,-3.2237,m/s^2,0.00889,0.06395,0.24995,rad/s
GX020003.MP4,2144,2026-07-13T11:16:37.099000+00:00,40.8127089,-96.7069925,20.0268,km/h,3D,-9.4752,0.5345,-3.2537,m/s^2,0.00117,0.04233,0.21358,rad/s
GX020003.MP4,2145,2026-07-13T11:16:37.199000+00:00,40.8127138,-96.7069933,20.538,km/h,3D,-9.3341,0.8118,-3.2054,m/s^2,-0.00511,0.05059,0.18605,rad/s
GX020003.MP4,2146,2026-07-13T11:16:37.299000+00:00,40.8127189,-96.7069936,21.0024,km/h,3D,-9.2269,0.5498,-3.1259,m/s^2,0.00016,0.0196,0.16933,rad/s
GX020003.MP4,2147,2026-07-13T11:16:37.399000+00:00,40.812724,-96.7069943,21.2652,km/h,3D,-9.7933,-0.3447,-3.1829,m/s^2,0.00291,0.02528,0.14192,rad/s
GX020003.MP4,2148,2026-07-13T11:16:37.499000+00:00,40.812729,-96.7069942,20.7864,km/h,3D,-9.2412,0.5942,-3.2009,m/s^2,0.01858,0.04872,0.10517,rad/s
GX020003.MP4,2149,2026-07-13T11:16:37.599000+00:00,40.8127341,-96.7069944,21.3084,km/h,3D,-9.0254,0.3403,-3.4177,m/s^2,0.01241,-0.00628,0.08381,rad/s
GX020003.MP4,2150,2026-07-13T11:16:37.699000+00:00,40.8127393,-96.7069945,21.5208,km/h,3D,-9.1482,0.2365,-3.4073,m/s^2,-0.0148,-0.03024,0.06592,rad/s
GX020003.MP4,2151,2026-07-13T11:16:37.799000+00:00,40.8127447,-96.7069945,22.1868,km/h,3D,-8.6809,-0.3773,-3.1192,m/s^2,-0.03088,-0.0255,0.05577,rad/s
GX020003.MP4,2152,2026-07-13T11:16:37.899000+00:00,40.8127498,-96.7069942,21.4956,km/h,3D,-9.6735,-0.169,-3.3945,m/s^2,0.03413,-0.01736,0.01816,rad/s
GX020003.MP4,2153,2026-07-13T11:16:38+00:00,40.8127553,-96.7069939,22.5684,km/h,3D,-9.4335,0.1188,-3.0604,m/s^2,0.03711,-0.01251,0.01912,rad/s
GX020003.MP4,2154,2026-07-13T11:16:38.099000+00:00,40.8127608,-96.7069937,22.4244,km/h,3D,-9.6578,0.0631,-2.905,m/s^2,0.0287,0.01299,0.0189,rad/s
GX020003.MP4,2155,2026-07-13T11:16:38.199000+00:00,40.8127663,-96.7069936,22.4064,km/h,3D,-9.3832,0.1957,-3.3715,m/s^2,0.0176,0.05616,0.04204,rad/s
GX020003.MP4,2156,2026-07-13T11:16:38.299000+00:00,40.8127721,-96.7069933,23.2128,km/h,3D,-9.0476,0.327,-3.5671,m/s^2,0.02572,0.04957,0.02039,rad/s
GX020003.MP4,2157,2026-07-13T11:16:38.399000+00:00,40.8127778,-96.706993,23.0508,km/h,3D,-9.247,0.0662,-3.5265,m/s^2,0.03882,0.01379,-0.00687,rad/s
GX020003.MP4,2158,2026-07-13T11:16:38.499000+00:00,40.8127836,-96.7069928,23.3352,km/h,3D,-9.4456,-0.104,-3.3584,m/s^2,0.02151,-0.01001,0.00053,rad/s
GX020003.MP4,2159,2026-07-13T11:16:38.599000+00:00,40.8127894,-96.7069927,23.454,km/h,3D,-9.6466,-0.659,-3.4368,m/s^2,0.00235,-0.03027,0.00779,rad/s
GX020003.MP4,2160,2026-07-13T11:16:38.699000+00:00,40.8127951,-96.7069927,23.67,km/h,3D,-9.2741,-0.102,-2.9644,m/s^2,-0.00751,-0.03104,0.02029,rad/s
GX020003.MP4,2161,2026-07-13T11:16:38.799000+00:00,40.8128011,-96.7069927,24.1308,km/h,3D,-8.3388,0.3717,-2.8979,m/s^2,-0.00692,-0.00586,0.00969,rad/s
GX020003.MP4,2162,2026-07-13T11:16:38.899000+00:00,40.812807,-96.7069925,24.246,km/h,3D,-9.5988,0.1788,-3.1118,m/s^2,0.00383,0.0066,-0.02338,rad/s
GX020003.MP4,2163,2026-07-13T11:16:39+00:00,40.8128129,-96.7069923,23.9616,km/h,3D,-9.6964,-0.3962,-3.1687,m/s^2,0.00056,0.02562,0.00488,rad/s
GX020003.MP4,2164,2026-07-13T11:16:39.099000+00:00,40.812819,-96.7069922,24.8076,km/h,3D,-9.4621,-0.1982,-3.4168,m/s^2,-0.00362,0.02678,0.03339,rad/s
GX020003.MP4,2165,2026-07-13T11:16:39.199000+00:00,40.8128253,-96.706992,25.1856,km/h,3D,-9.1672,0.2777,-3.2611,m/s^2,-0.00873,0.0148,0.01693,rad/s
GX020003.MP4,2166,2026-07-13T11:16:39.299000+00:00,40.8128315,-96.7069916,24.9444,km/h,3D,-9.2264,0.2382,-3.1763,m/s^2,-0.00788,0.00426,-0.00511,rad/s
GX020003.MP4,2167,2026-07-13T11:16:39.399000+00:00,40.8128376,-96.7069914,24.93,km/h,3D,-9.3164,0.0946,-3.3131,m/s^2,0.00133,-0.01912,-0.00841,rad/s
GX020003.MP4,2168,2026-07-13T11:16:39.499000+00:00,40.8128441,-96.7069908,25.47,km/h,3D,-9.6219,-0.4592,-3.0897,m/s^2,0.00376,-0.02629,-0.0079,rad/s
GX020003.MP4,2169,2026-07-13T11:16:39.599000+00:00,40.8128505,-96.70699,25.6176,km/h,3D,-9.391,-0.0536,-3.0006,m/s^2,-0.00852,-0.01677,0.0065,rad/s
GX020003.MP4,2170,2026-07-13T11:16:39.699000+00:00,40.8128569,-96.7069897,25.686,km/h,3D,-9.3868,0.0803,-2.9327,m/s^2,-0.01422,0.00101,0.00399,rad/s
GX020003.MP4,2171,2026-07-13T11:16:39.799000+00:00,40.8128634,-96.706989,25.6176,km/h,3D,-8.5783,-0.0367,-2.8874,m/s^2,-0.00953,0.01193,-0.00868,rad/s
GX020003.MP4,2172,2026-07-13T11:16:39.899000+00:00,40.81287,-96.7069884,25.8984,km/h,3D,-9.7277,-0.2882,-3.1406,m/s^2,-0.00874,0.01581,-6e-05,rad/s
GX020003.MP4,2173,2026-07-13T11:16:40+00:00,40.8128765,-96.7069879,26.028,km/h,3D,-9.5645,-0.1434,-3.1977,m/s^2,-0.01065,0.01901,0.01028,rad/s
GX020003.MP4,2174,2026-07-13T11:16:40.099000+00:00,40.8128831,-96.7069872,25.9416,km/h,3D,-9.3022,-0.1305,-3.112,m/s^2,-0.01912,0.01629,0.02625,rad/s
GX020003.MP4,2175,2026-07-13T11:16:40.199000+00:00,40.8128896,-96.7069868,26.01,km/h,3D,-9.2294,0.2269,-3.1572,m/s^2,-0.01874,0.01065,0.01778,rad/s
GX020003.MP4,2176,2026-07-13T11:16:40.299000+00:00,40.8128963,-96.7069865,26.3952,km/h,3D,-8.7793,0.4922,-3.291,m/s^2,-0.00561,-0.00908,-0.00992,rad/s
GX020003.MP4,2177,2026-07-13T11:16:40.399000+00:00,40.812903,-96.7069863,26.6256,km/h,3D,-9.5962,-0.208,-2.9767,m/s^2,0.00751,-0.0401,-0.0295,rad/s
